File name,Package name,File size,Package size,File size in package (%),File size in system (%)
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/marvell/mwifiex/mwifiex.ko.xz,linux,110976,21138710,0.5,0.3
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/marvell/mwifiex/mwifiex_sdio.ko.xz,linux,15200,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76-connac-lib.ko.xz,linux,22012,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76-usb.ko.xz,linux,12488,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76.ko.xz,linux,30904,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76x0/mt76x0-common.ko.xz,linux,12636,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76x0/mt76x0u.ko.xz,linux,5100,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76x02-lib.ko.xz,linux,28584,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76x02-usb.ko.xz,linux,5568,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76x2/mt76x2-common.ko.xz,linux,7616,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt76x2/mt76x2u.ko.xz,linux,8316,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt7921/mt7921-common.ko.xz,linux,30260,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt76/mt7921/mt7921u.ko.xz,linux,5336,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mediatek/mt7601u/mt7601u.ko.xz,linux,38036,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ralink/rt2x00/rt2500usb.ko.xz,linux,9408,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ralink/rt2x00/rt2800lib.ko.xz,linux,44116,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ralink/rt2x00/rt2800usb.ko.xz,linux,9628,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ralink/rt2x00/rt2x00lib.ko.xz,linux,22528,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ralink/rt2x00/rt2x00usb.ko.xz,linux,7300,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ralink/rt2x00/rt73usb.ko.xz,linux,11892,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/realtek/rtl818x/rtl8187/rtl8187.ko.xz,linux,16520,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/realtek/rtl8xxxu/rtl8xxxu.ko.xz,linux,36096,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/realtek/rtlwifi/rtl8192c/rtl8192c-common.ko.xz,linux,20768,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/realtek/rtlwifi/rtl8192cu/rtl8192cu.ko.xz,linux,28792,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/realtek/rtlwifi/rtl_usb.ko.xz,linux,7972,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/realtek/rtlwifi/rtlwifi.ko.xz,linux,42440,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/rndis_wlan.ko.xz,linux,15868,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/zydas/zd1201.ko.xz,linux,10952,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/zydas/zd1211rw/zd1211rw.ko.xz,linux,27136,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/nvmem/nvmem-rmem.ko.xz,linux,2012,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/perf/raspberrypi_axi_monitor.ko.xz,linux,5520,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pinctrl/pinctrl-mcp23s08.ko.xz,linux,4516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pinctrl/pinctrl-mcp23s08_i2c.ko.xz,linux,1972,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pinctrl/pinctrl-mcp23s08_spi.ko.xz,linux,3228,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/power/supply/ds2760_battery.ko.xz,linux,5476,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/power/supply/gpio-charger.ko.xz,linux,3436,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/power/supply/ltc2941-battery-gauge.ko.xz,linux,4468,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/power/supply/max17040_battery.ko.xz,linux,4112,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/power/supply/rpi_poe_power.ko.xz,linux,2780,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pps/clients/pps-gpio.ko.xz,linux,3044,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pps/clients/pps-ldisc.ko.xz,linux,2364,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pwm/pwm-bcm2835.ko.xz,linux,2476,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pwm/pwm-pca9685.ko.xz,linux,5332,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/pwm/pwm-raspberrypi-poe.ko.xz,linux,2592,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/regulator/arizona-ldo1.ko.xz,linux,3316,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/regulator/arizona-micsupp.ko.xz,linux,3204,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/regulator/rpi-panel-attiny-regulator.ko.xz,linux,3296,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-abx80x.ko.xz,linux,5780,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-bq32k.ko.xz,linux,3424,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-ds1302.ko.xz,linux,2540,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-ds1305.ko.xz,linux,4428,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-ds1307.ko.xz,linux,9192,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-ds1374.ko.xz,linux,3436,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-ds1390.ko.xz,linux,2724,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-ds1672.ko.xz,linux,2304,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-ds3232.ko.xz,linux,4628,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-em3027.ko.xz,linux,2260,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-fm3130.ko.xz,linux,2952,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-isl12022.ko.xz,linux,2528,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-isl1208.ko.xz,linux,6420,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-m41t80.ko.xz,linux,5104,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-m41t93.ko.xz,linux,2732,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-m41t94.ko.xz,linux,2412,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-max6900.ko.xz,linux,2500,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-max6902.ko.xz,linux,2092,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-pcf2123.ko.xz,linux,3816,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-pcf2127.ko.xz,linux,6572,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-pcf85063.ko.xz,linux,5216,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-pcf8523.ko.xz,linux,4316,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-pcf85363.ko.xz,linux,3580,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-pcf8563.ko.xz,linux,4872,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-pcf8583.ko.xz,linux,2588,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-r9701.ko.xz,linux,2356,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rs5c348.ko.xz,linux,2548,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rs5c372.ko.xz,linux,5084,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rv3028.ko.xz,linux,6768,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rv3029c2.ko.xz,linux,5572,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rv3032.ko.xz,linux,6356,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rv8803.ko.xz,linux,5580,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rx4581.ko.xz,linux,2536,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rx8025.ko.xz,linux,4328,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-rx8581.ko.xz,linux,2904,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-s35390a.ko.xz,linux,3884,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-sd3078.ko.xz,linux,2516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/rtc/rtc-x1205.ko.xz,linux,4536,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/scsi/iscsi_boot_sysfs.ko.xz,linux,3728,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/scsi/iscsi_tcp.ko.xz,linux,8900,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/scsi/libiscsi.ko.xz,linux,23412,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/scsi/libiscsi_tcp.ko.xz,linux,9880,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/scsi/sg.ko.xz,linux,14164,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/scsi/sr_mod.ko.xz,linux,10328,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/scsi/st.ko.xz,linux,26776,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/spi/spi-bcm2835.ko.xz,linux,7264,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/spi/spi-bcm2835aux.ko.xz,linux,4032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/spi/spi-bitbang.ko.xz,linux,2972,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/spi/spi-dw-mmio.ko.xz,linux,3544,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/spi/spi-dw.ko.xz,linux,8876,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/spi/spi-gpio.ko.xz,linux,3868,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/spi/spidev.ko.xz,linux,6344,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/ssb/ssb.ko.xz,linux,21388,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_agm1264k-fl.ko.xz,linux,4296,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_bd663474.ko.xz,linux,2392,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_hx8340bn.ko.xz,linux,2928,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_hx8347d.ko.xz,linux,2620,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_hx8353d.ko.xz,linux,2912,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_hx8357d.ko.xz,linux,2524,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ili9163.ko.xz,linux,2308,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ili9320.ko.xz,linux,2872,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ili9325.ko.xz,linux,3200,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ili9340.ko.xz,linux,2468,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ili9341.ko.xz,linux,2496,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ili9481.ko.xz,linux,2108,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ili9486.ko.xz,linux,2128,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_pcd8544.ko.xz,linux,2528,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ra8875.ko.xz,linux,3680,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_s6d02a1.ko.xz,linux,2244,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_s6d1121.ko.xz,linux,2584,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_sh1106.ko.xz,linux,2744,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ssd1289.ko.xz,linux,2876,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ssd1306.ko.xz,linux,2692,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ssd1331.ko.xz,linux,3396,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_ssd1351.ko.xz,linux,3552,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_st7735r.ko.xz,linux,2824,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_st7789v.ko.xz,linux,3708,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_tinylcd.ko.xz,linux,2268,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_tls8204.ko.xz,linux,2488,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_uc1611.ko.xz,linux,3560,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_uc1701.ko.xz,linux,2316,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fb_upd161704.ko.xz,linux,2360,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/fbtft/fbtft.ko.xz,linux,14528,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/media/deprecated/cpia2/cpia2.ko.xz,linux,17496,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/media/deprecated/tm6000/tm6000-alsa.ko.xz,linux,4128,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/media/deprecated/tm6000/tm6000-dvb.ko.xz,linux,4724,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/media/deprecated/tm6000/tm6000.ko.xz,linux,26324,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/staging/media/deprecated/zr364xx/zr364xx.ko.xz,linux,10604,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/media/rpivid/rpivid-hevc.ko.xz,linux,20560,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/staging/r8188eu/r8188eu.ko.xz,linux,142444,21138710,0.7,0.4
lib/modules/6.1.61-v8/kernel/drivers/staging/rtl8712/r8712u.ko.xz,linux,70272,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/drivers/staging/vc04_services/bcm2835-audio/snd-bcm2835.ko.xz,linux,8732,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/vc04_services/bcm2835-camera/bcm2835-v4l2.ko.xz,linux,16200,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/vc04_services/bcm2835-codec/bcm2835-codec.ko.xz,linux,17612,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/vc04_services/bcm2835-isp/bcm2835-isp.ko.xz,linux,12028,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/vc04_services/vc-sm-cma/vc-sm-cma.ko.xz,linux,11940,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/vc04_services/vchiq-mmal/bcm2835-mmal-vchiq.ko.xz,linux,11004,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/vt6656/vt6656_stage.ko.xz,linux,16444,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/staging/wlan-ng/prism2_usb.ko.xz,linux,34916,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/tty/serial/sc16is7xx.ko.xz,linux,9572,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/uio/uio.ko.xz,linux,6972,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/uio/uio_pdrv_genirq.ko.xz,linux,3152,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/atm/cxacru.ko.xz,linux,9852,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/atm/speedtch.ko.xz,linux,7168,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/atm/ueagle-atm.ko.xz,linux,15336,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/atm/usbatm.ko.xz,linux,8976,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/atm/xusbatm.ko.xz,linux,3540,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/class/cdc-acm.ko.xz,linux,12504,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/class/cdc-wdm.ko.xz,linux,7968,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/class/usblp.ko.xz,linux,7992,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/class/usbtmc.ko.xz,linux,12520,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/dwc2/dwc2.ko.xz,linux,68616,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/u_audio.ko.xz,linux,7372,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/u_ether.ko.xz,linux,7392,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/u_serial.ko.xz,linux,6920,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_acm.ko.xz,linux,4152,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_ecm.ko.xz,linux,5092,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_ecm_subset.ko.xz,linux,3788,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_eem.ko.xz,linux,4672,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_fs.ko.xz,linux,16884,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_hid.ko.xz,linux,8156,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_mass_storage.ko.xz,linux,18024,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_midi.ko.xz,linux,7512,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_ncm.ko.xz,linux,8308,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_obex.ko.xz,linux,3088,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_printer.ko.xz,linux,8344,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_rndis.ko.xz,linux,9248,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_serial.ko.xz,linux,2856,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_ss_lb.ko.xz,linux,7080,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_uac1.ko.xz,linux,9416,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_uac2.ko.xz,linux,11968,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/function/usb_f_uvc.ko.xz,linux,22280,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_acm_ms.ko.xz,linux,3672,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_audio.ko.xz,linux,3364,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_cdc.ko.xz,linux,3120,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_ether.ko.xz,linux,3608,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_hid.ko.xz,linux,3160,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_mass_storage.ko.xz,linux,3540,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_midi.ko.xz,linux,2928,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_multi.ko.xz,linux,4224,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_printer.ko.xz,linux,2868,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_serial.ko.xz,linux,3484,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_webcam.ko.xz,linux,3232,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/g_zero.ko.xz,linux,4200,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/legacy/gadgetfs.ko.xz,linux,10840,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/gadget/libcomposite.ko.xz,linux,21004,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/usb/image/mdc800.ko.xz,linux,5864,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/image/microtek.ko.xz,linux,4192,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/adutux.ko.xz,linux,5296,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/appledisplay.ko.xz,linux,3656,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/cypress_cy7c63.ko.xz,linux,2384,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/cytherm.ko.xz,linux,2688,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/emi26.ko.xz,linux,3004,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/emi62.ko.xz,linux,3004,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/ezusb.ko.xz,linux,2116,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/ftdi-elan.ko.xz,linux,14448,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/idmouse.ko.xz,linux,3268,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/iowarrior.ko.xz,linux,6360,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/isight_firmware.ko.xz,linux,2204,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/ldusb.ko.xz,linux,6040,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/legousbtower.ko.xz,linux,6008,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/trancevibrator.ko.xz,linux,2128,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/usblcd.ko.xz,linux,4700,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/usbsevseg.ko.xz,linux,3600,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/usbtest.ko.xz,linux,14828,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/misc/yurex.ko.xz,linux,5096,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/mon/usbmon.ko.xz,linux,12744,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/aircable.ko.xz,linux,2004,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ark3116.ko.xz,linux,4304,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/belkin_sa.ko.xz,linux,3840,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ch341.ko.xz,linux,5012,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/cp210x.ko.xz,linux,9160,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/cyberjack.ko.xz,linux,3264,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/cypress_m8.ko.xz,linux,6316,21138710,0.0,0.0
